country,month,debt_inf,debt_out,eq_inf,eq_out,fdi_inf,fdi_out,other_inf,other_out,port_inf,port_out
Lebanon,6/1/2016,0.31480,0.06629,-0.00629,0.02882,0.31379,-0.08210,0.19856,1.08307,0.30851,0.09511
Lebanon,7/1/2016,0.89436,0.09381,-0.00185,-0.00060,0.16649,-0.06578,0.38220,0.28410,0.89251,0.09321
Lebanon,8/1/2016,2.50402,0.09381,-0.00362,-0.00583,0.30106,-0.06691,1.26408,1.53386,2.50040,0.08798
Lebanon,9/1/2016,0.95026,0.09381,-0.00701,-0.00060,0.13253,-0.06834,0.34268,-0.28507,0.94325,0.09321
Lebanon,10/1/2016,1.02224,0.15330,-0.00505,0.04377,0.20168,-0.08990,0.14264,1.29155,1.01719,0.19707
Lebanon,11/1/2016,0.80590,0.15330,-0.00202,0.04377,0.22790,-0.07055,0.01622,-0.12487,0.80388,0.19707
Lebanon,12/1/2016,0.38472,0.15330,-0.00175,0.04377,0.29394,-0.08501,0.95844,-1.38272,0.38297,0.19707
Lebanon,1/1/2017,0.21962,-0.02543,-0.01679,-0.01543,0.16064,-0.12649,-0.06936,0.38959,0.20283,-0.04086
Lebanon,2/1/2017,0.33374,-0.02543,-0.01100,-0.01543,0.28792,-0.11684,0.41770,0.16138,0.32274,-0.04086
Lebanon,3/1/2017,0.14539,-0.02543,-0.00976,-0.01543,0.29843,-0.08250,0.08528,-1.12744,0.13563,-0.04086
Lebanon,4/1/2017,0.40624,0.05270,-0.09272,-0.18143,0.13143,-0.10361,0.09790,-0.64889,0.31352,-0.12873
Lebanon,5/1/2017,0.30097,0.05270,-0.01013,-0.17883,0.22448,-0.10120,-0.21021,0.55475,0.29084,-0.12613
Lebanon,6/1/2017,0.14176,0.05270,-0.00939,-0.17883,0.15129,-0.09670,0.54548,2.56853,0.13237,-0.12613
Lebanon,7/1/2017,0.44773,0.04088,-0.01097,0.10095,0.21276,-0.07104,-0.04016,1.72384,0.43676,0.14183
Lebanon,8/1/2017,0.88969,0.04088,-0.01078,0.10205,0.27830,-0.08832,0.54728,0.13620,0.87891,0.14293
Lebanon,9/1/2017,1.21260,0.04088,-0.00967,0.10205,0.16566,-0.09939,0.54127,0.67327,1.20293,0.14293
Lebanon,10/1/2017,-0.02279,0.04915,-0.09328,0.03716,0.24556,-0.19261,0.94864,-0.45388,-0.11607,0.08631
Lebanon,11/1/2017,0.41275,0.04915,-0.01013,0.03731,0.16613,-0.14145,-0.94001,-0.26060,0.40262,0.08646
Lebanon,12/1/2017,0.56820,0.04915,-0.00930,0.03731,0.19980,-0.09728,0.65814,-1.22294,0.55890,0.08646
Lebanon,1/1/2018,0.00944,0.00679,-0.01396,0.02383,0.26885,-0.04709,0.87518,0.57531,-0.00452,0.03062
Lebanon,2/1/2018,-0.13922,0.00679,-0.01375,0.02383,0.24405,-0.05286,-0.31212,0.59899,-0.15297,0.03062
Lebanon,3/1/2018,-0.11372,0.00679,-0.01752,0.02311,0.27727,-0.03346,0.23193,0.08200,-0.13124,0.02990
Lebanon,4/1/2018,-0.14563,0.01762,-0.10286,0.02350,0.27785,-0.04755,0.17022,0.26741,-0.24849,0.04112
Lebanon,5/1/2018,0.14575,0.01762,-0.01417,0.02353,0.26869,-0.06502,1.37896,0.01787,0.13158,0.04115
Lebanon,6/1/2018,-0.51068,0.01762,-0.01417,0.02258,0.19663,-0.02587,-0.01468,-0.27419,-0.52485,0.04020
Lebanon,7/1/2018,-0.55793,-0.03977,-0.01579,-0.00923,0.28952,0.03920,-0.04161,0.87833,-0.57372,-0.04900
Lebanon,8/1/2018,-0.73434,-0.03977,-0.01305,-0.00729,0.14318,-0.06557,0.42666,-0.65157,-0.74739,-0.04706
Lebanon,9/1/2018,-0.40516,-0.03977,-0.01803,-0.00729,0.21330,-0.02912,0.15369,-0.06208,-0.42319,-0.04706
Lebanon,10/1/2018,-0.29932,0.02048,-0.01970,0.08961,0.22160,-0.10753,0.73557,0.55356,-0.31902,0.11009
Lebanon,11/1/2018,-0.68651,0.02048,-0.01089,0.08961,0.22122,-0.07972,0.17536,-1.30318,-0.69740,0.11009
Lebanon,12/1/2018,-0.30430,0.02048,-0.01250,0.08947,0.03584,-0.11663,0.60023,-1.65408,-0.31680,0.10995
Lebanon,1/1/2019,-0.04470,0.09120,0.07221,-0.01175,0.17143,-0.07907,-0.57585,1.76598,0.02751,0.07945
Lebanon,2/1/2019,-0.39703,0.09120,0.06897,-0.01175,0.22479,-0.03534,-0.23409,1.11765,-0.32806,0.07945
Lebanon,3/1/2019,0.17382,0.09120,0.07772,-0.01190,0.25012,-0.01869,0.29668,-0.58525,0.25154,0.07930
Lebanon,4/1/2019,-0.06699,0.05716,0.07383,0.02272,0.10194,-0.03786,0.31121,0.50083,0.00684,0.07988
Lebanon,5/1/2019,0.02422,0.05716,0.07314,0.02253,0.17716,-0.07211,-0.89102,1.40654,0.09736,0.07969
Lebanon,6/1/2019,0.04824,0.05716,0.07382,0.02272,0.11426,0.00718,0.42496,-0.09985,0.12206,0.07988
Lebanon,7/1/2019,-0.06615,0.14651,-0.01699,0.02360,0.19795,0.00669,0.14318,0.71049,-0.08314,0.17011
Lebanon,8/1/2019,-0.66724,0.14651,-0.01450,0.02360,0.01411,-0.00665,1.71861,0.34121,-0.68174,0.17011
Lebanon,9/1/2019,-0.51495,0.14651,-0.01224,0.02360,0.21775,-0.05397,-0.46529,-0.01977,-0.52719,0.17011
Lebanon,10/1/2019,-0.54029,0.05485,-0.01433,0.09725,0.10762,-0.00597,-0.91958,0.05818,-0.55462,0.15210
Lebanon,11/1/2019,-0.39550,0.05485,-0.01450,0.09725,0.20372,-0.04972,-3.16845,1.69336,-0.41000,0.15210
Lebanon,12/1/2019,-0.26476,0.05485,-0.01450,0.09710,0.27373,0.04298,-1.36216,0.91739,-0.27926,0.15195
Lebanon,1/1/2020,0.83487,0.08785,0.01838,0.13975,0.25169,-0.03719,-1.97273,0.90949,0.85325,0.22760
Lebanon,2/1/2020,0.96566,0.08785,0.01838,0.13975,0.34521,-0.01225,-1.32358,0.45512,0.98404,0.22760
Lebanon,3/1/2020,1.03272,0.08785,0.01838,0.13961,0.17359,-0.01480,-0.92808,0.59027,1.05110,0.22746
Lebanon,4/1/2020,-0.24112,0.04154,0.01859,-0.01104,0.08175,0.00812,-0.73143,-0.39656,-0.22253,0.03050
Lebanon,5/1/2020,-0.28989,0.04154,0.01838,-0.01104,0.08775,0.00260,-0.12734,0.11495,-0.27151,0.03050
Lebanon,6/1/2020,-0.28406,0.04154,0.00449,-0.01104,0.17304,0.01444,-1.01993,0.59782,-0.27957,0.03050
Lebanon,7/1/2020,-0.56598,0.01159,-0.06648,0.01744,0.09006,0.02379,-0.02188,0.15240,-0.63246,0.02903
Lebanon,8/1/2020,0.04451,0.01159,-0.06654,0.01759,0.06922,0.00373,-0.68791,-0.29265,-0.02203,0.02918
Lebanon,9/1/2020,-0.19033,0.01159,-0.06654,0.01759,0.10246,0.00871,-0.41906,-0.43323,-0.25687,0.02918
Lebanon,10/1/2020,-0.05034,0.01364,-0.06654,-0.01949,0.06303,-0.00928,-0.50600,-0.03418,-0.11688,-0.00585
Lebanon,11/1/2020,-0.02408,0.01364,-0.06654,-0.01949,0.04407,-0.00554,0.16394,-0.41759,-0.09062,-0.00585
Lebanon,12/1/2020,0.43207,0.01364,-0.06654,-0.01949,0.12502,-0.01124,-0.02792,-0.84653,0.36553,-0.00585
Lebanon,1/1/2021,-0.34614,0.01500,-0.01045,-0.00491,0.01468,0.11605,-0.05686,-0.11787,-0.35659,0.01009
Lebanon,2/1/2021,-0.02979,0.01500,-0.01045,-0.00491,0.02554,0.11155,-0.14640,0.12189,-0.04024,0.01009
Lebanon,3/1/2021,0.41747,0.01500,-0.01045,-0.00491,0.02037,0.10889,-0.82796,0.23729,0.40702,0.01009
Lebanon,4/1/2021,-1.04903,-0.00956,-0.01045,-0.01445,0.06521,0.10590,-0.05609,0.46727,-1.05948,-0.02401
Lebanon,5/1/2021,-0.05635,-0.00956,-0.01045,-0.01445,0.04221,0.10979,-0.04529,-0.35533,-0.06680,-0.02401
Lebanon,6/1/2021,-0.03604,-0.00956,-0.00406,-0.01445,0.01540,0.11200,-0.50582,0.10528,-0.04010,-0.02401
Lebanon,7/1/2021,-0.24581,0.00150,0.00395,0.02220,0.03854,0.12580,-0.17291,-0.62893,-0.24186,0.02370
Lebanon,8/1/2021,-0.11420,0.00150,0.00395,0.02220,0.03432,0.11289,0.06902,0.03602,-0.11025,0.02370
Lebanon,9/1/2021,-0.11114,0.00150,0.00395,0.02220,0.01884,0.11932,-2.24545,0.47129,-0.10719,0.02370
Lebanon,10/1/2021,1.22803,-0.09083,0.00395,-0.01230,0.02357,0.13460,-0.07788,0.27491,1.23198,-0.10313
Lebanon,11/1/2021,-0.09551,-0.09083,0.00395,-0.01230,0.02210,0.10240,-1.00283,1.34329,-0.09156,-0.10313
Lebanon,12/1/2021,1.28373,-0.09083,0.00395,-0.01230,0.28436,0.10664,-0.24878,0.51957,1.28768,-0.10313
Lebanon,1/1/2022,-0.09247,-0.09489,0.00242,-0.09083,0.00315,-0.01312,0.08848,-0.13363,-0.09005,-0.18572
Lebanon,2/1/2022,0.07311,0.07069,0.00242,-0.09083,0.04479,-0.00623,0.30989,0.11701,0.07553,-0.02014
Lebanon,3/1/2022,-0.82072,-0.82314,0.00242,-0.09083,0.06987,-0.01456,0.63893,-0.84342,-0.81830,-0.91397
Lebanon,4/1/2022,-0.09562,-0.09801,0.00239,0.00309,0.03289,-0.01005,0.29737,-0.03346,-0.09323,-0.09492
Lebanon,5/1/2022,-1.63708,-1.63950,0.00242,0.00309,0.03599,-0.01206,0.42404,0.63245,-1.63466,-1.63641
Lebanon,6/1/2022,0.02305,0.02063,0.00242,0.00309,0.03304,-0.00750,0.28911,0.03876,0.02547,0.02372
Lebanon,7/1/2022,-0.23191,-0.23212,0.00021,0.00819,0.03783,-0.00145,0.66551,-0.05387,-0.23170,-0.22393
Lebanon,8/1/2022,-0.00958,-0.00978,0.00021,0.00819,0.05364,0.00205,0.21427,-0.00503,-0.00937,-0.00159
Lebanon,9/1/2022,0.10451,0.10430,0.00021,0.00819,0.03380,-0.00195,0.83509,-0.12019,0.10472,0.11249
Lebanon,10/1/2022,-0.91661,-0.91681,0.00021,-0.00196,0.04505,0.00507,0.85903,0.64477,-0.91640,-0.91877
Lebanon,11/1/2022,-0.13515,-0.13536,0.00021,-0.00196,0.04031,-0.00134,0.78404,0.28326,-0.13494,-0.13732
Lebanon,12/1/2022,-0.17635,-0.17656,0.00021,-0.00196,0.03033,-0.00501,0.58479,-0.06455,-0.17614,-0.17852
Lebanon,1/1/2023,-0.74279,-0.75548,0.01269,-0.14631,0.02842,-0.00058,0.50814,0.63381,-0.73010,-0.90179
Lebanon,2/1/2023,0.04792,0.03523,0.01269,-0.14631,0.19656,-0.00121,1.05648,-3.02864,0.06061,-0.11108
Lebanon,3/1/2023,0.23129,0.21860,0.01269,-0.14631,0.04060,-0.00678,0.62993,-0.09343,0.24398,0.07229
Lebanon,4/1/2023,-0.31201,-0.32470,0.01269,0.11528,0.02817,-0.00383,0.23043,0.33943,-0.29932,-0.20942
Lebanon,5/1/2023,-1.35286,-1.36555,0.01269,0.11528,0.03882,-0.00131,0.80929,0.59569,-1.34017,-1.25027
Lebanon,6/1/2023,-0.15452,-0.16721,0.01269,0.11528,0.04434,0.01311,0.37620,0.31516,-0.14183,-0.05193
Lebanon,7/1/2023,-0.06236,-0.06226,-0.00010,-0.00298,0.02960,-0.01322,-0.09454,0.14723,-0.06246,-0.06524
Lebanon,8/1/2023,-0.09404,-0.09404,0.00000,-0.00298,0.02525,-0.01150,0.58616,-0.20769,-0.09404,-0.09702
Lebanon,9/1/2023,-0.03591,-0.03591,0.00000,-0.00298,0.05914,-0.01436,0.18234,-0.08475,-0.03591,-0.03889
Lebanon,10/1/2023,1.14284,1.14284,0.00000,-0.00458,0.03763,-0.00866,0.62061,0.14343,1.14284,1.13826
Lebanon,11/1/2023,-0.96428,-0.96428,0.00000,-0.00458,0.02690,-0.00905,0.18863,0.31070,-0.96428,-0.96886
Lebanon,12/1/2023,-0.05285,-0.05285,0.00000,-0.00458,0.02733,-0.01526,-0.04489,0.00319,-0.05285,-0.05743
Lebanon,1/1/2024,-0.12841,-0.12766,-0.00075,-0.01570,0.20695,-0.02576,0.58047,-0.29380,-0.12916,-0.14336
Lebanon,2/1/2024,-0.08649,-0.08574,-0.00075,-0.01570,0.10497,-0.00678,0.58846,0.04801,-0.08724,-0.10144
Lebanon,3/1/2024,-0.06569,-0.06494,-0.00075,-0.01570,0.10684,-0.02441,0.39357,0.00213,-0.06644,-0.08064
Lebanon,4/1/2024,-0.13656,-0.13581,-0.00075,-0.02854,0.14877,-0.00943,0.29519,0.28965,-0.13731,-0.16435
Lebanon,5/1/2024,0.05908,0.05983,-0.00075,-0.02854,0.15153,-0.01197,0.20594,0.40723,0.05833,0.03129
Lebanon,6/1/2024,-0.17079,-0.17004,-0.00075,-0.02854,-0.10289,-0.25568,0.27138,0.62402,-0.17154,-0.19858
Lebanon,7/1/2024,-0.00550,-0.00550,0.00000,-0.05400,0.16834,-0.00599,0.37099,0.14981,-0.00550,-0.05950
Lebanon,8/1/2024,-0.15412,-0.15412,0.00000,-0.05400,0.17654,-0.00812,0.45500,-0.00207,-0.15412,-0.20812
Lebanon,9/1/2024,-0.03987,-0.03987,0.00000,-0.05400,0.13078,-0.00939,0.61939,-0.08303,-0.03987,-0.09387
Lebanon,10/1/2024,0.37820,0.37820,0.00000,-0.02083,0.11807,-0.00899,0.46042,-0.97485,0.37820,0.35737
Lebanon,11/1/2024,-0.30458,-0.30458,0.00000,-0.02083,0.11237,-0.01657,0.28930,0.36057,-0.30458,-0.32541
Lebanon,12/1/2024,-0.41156,-0.41156,0.00000,-0.02083,0.12952,-0.00762,0.36162,0.48349,-0.41156,-0.43239
Lebanon,1/1/2025,,,,,,,,,,
Lebanon,2/1/2025,,,,,,,,,,
Lebanon,3/1/2025,,,,,,,,,,
Lebanon,4/1/2025,,,,,,,,,,
Lithuania,1/1/1995,,,,,,,,,,
Lithuania,2/1/1995,,,,,,,,,,
Lithuania,3/1/1995,,,,,,,,,,
Lithuania,4/1/1995,,,,,,,,,,
Lithuania,5/1/1995,,,,,,,,,,
Lithuania,6/1/1995,,,,,,,,,,
Lithuania,7/1/1995,,,,,,,,,,
Lithuania,8/1/1995,,,,,,,,,,
Lithuania,9/1/1995,,,,,,,,,,
Lithuania,10/1/1995,,,,,,,,,,
Lithuania,11/1/1995,,,,,,,,,,
Lithuania,12/1/1995,,,,,,,,,,
Lithuania,1/1/1996,,,,,,,,,,
Lithuania,2/1/1996,,,,,,,,,,
Lithuania,3/1/1996,,,,,,,,,,
Lithuania,4/1/1996,,,,,,,,,,
Lithuania,5/1/1996,,,,,,,,,,
Lithuania,6/1/1996,,,,,,,,,,
Lithuania,7/1/1996,,,,,,,,,,
Lithuania,8/1/1996,,,,,,,,,,
Lithuania,9/1/1996,,,,,,,,,,
Lithuania,10/1/1996,,,,,,,,,,
Lithuania,11/1/1996,,,,,,,,,,
Lithuania,12/1/1996,,,,,,,,,,
Lithuania,1/1/1997,,,,,,,,,,
Lithuania,2/1/1997,,,,,,,,,,
Lithuania,3/1/1997,,,,,,,,,,
Lithuania,4/1/1997,,,,,,,,,,
Lithuania,5/1/1997,,,,,,,,,,
Lithuania,6/1/1997,,,,,,,,,,
Lithuania,7/1/1997,,,,,,,,,,
Lithuania,8/1/1997,,,,,,,,,,
Lithuania,9/1/1997,,,,,,,,,,
Lithuania,10/1/1997,,,,,,,,,,
Lithuania,11/1/1997,,,,,,,,,,
Lithuania,12/1/1997,,,,,,,,,,
Lithuania,1/1/1998,,,,,,,,,,
Lithuania,2/1/1998,,,,,,,,,,
Lithuania,3/1/1998,,,,,,,,,,
Lithuania,4/1/1998,,,,,,,,,,
Lithuania,5/1/1998,,,,,,,,,,
Lithuania,6/1/1998,,,,,,,,,,
Lithuania,7/1/1998,,,,,,,,,,
Lithuania,8/1/1998,,,,,,,,,,
Lithuania,9/1/1998,,,,,,,,,,
Lithuania,10/1/1998,,,,,,,,,,
Lithuania,11/1/1998,,,,,,,,,,
Lithuania,12/1/1998,,,,,,,,,,
Lithuania,1/1/1999,,,,,,,,,,
Lithuania,2/1/1999,,,,,,,,,,
Lithuania,3/1/1999,,,,,,,,,,
Lithuania,4/1/1999,,,,,,,,,,
Lithuania,5/1/1999,,,,,,,,,,
Lithuania,6/1/1999,,,,,,,,,,
Lithuania,7/1/1999,,,,,,,,,,
Lithuania,8/1/1999,,,,,,,,,,
Lithuania,9/1/1999,,,,,,,,,,
Lithuania,10/1/1999,,,,,,,,,,
Lithuania,11/1/1999,,,,,,,,,,
Lithuania,12/1/1999,,,,,,,,,,
Lithuania,1/1/2000,,,,,,,,,,
Lithuania,2/1/2000,,,,,,,,,,
Lithuania,3/1/2000,,,,,,,,,,
Lithuania,4/1/2000,,,,,,,,,,
Lithuania,5/1/2000,,,,,,,,,,
Lithuania,6/1/2000,,,,,,,,,,
Lithuania,7/1/2000,,,,,,,,,,
Lithuania,8/1/2000,,,,,,,,,,
Lithuania,9/1/2000,,,,,,,,,,
Lithuania,10/1/2000,,,,,,,,,,
Lithuania,11/1/2000,,,,,,,,,,
Lithuania,12/1/2000,,,,,,,,,,
Lithuania,1/1/2001,,,,,,,,,,
Lithuania,2/1/2001,,,,,,,,,,
Lithuania,3/1/2001,,,,,,,,,,
Lithuania,4/1/2001,,,,,,,,,,
Lithuania,5/1/2001,,,,,,,,,,
Lithuania,6/1/2001,,,,,,,,,,
Lithuania,7/1/2001,,,,,,,,,,
Lithuania,8/1/2001,,,,,,,,,,
Lithuania,9/1/2001,,,,,,,,,,
Lithuania,10/1/2001,,,,,,,,,,
Lithuania,11/1/2001,,,,,,,,,,
Lithuania,12/1/2001,,,,,,,,,,
Lithuania,1/1/2002,,,,,,,,,,
Lithuania,2/1/2002,,,,,,,,,,
Lithuania,3/1/2002,,,,,,,,,,
Lithuania,4/1/2002,,,,,,,,,,
Lithuania,5/1/2002,,,,,,,,,,
Lithuania,6/1/2002,,,,,,,,,,
Lithuania,7/1/2002,,,,,,,,,,
Lithuania,8/1/2002,,,,,,,,,,
Lithuania,9/1/2002,,,,,,,,,,
Lithuania,10/1/2002,,,,,,,,,,
Lithuania,11/1/2002,,,,,,,,,,
Lithuania,12/1/2002,,,,,,,,,,
Lithuania,1/1/2003,,,,,,,,,,
Lithuania,2/1/2003,,,,,,,,,,
Lithuania,3/1/2003,,,,,,,,,,
Lithuania,4/1/2003,,,,,,,,,,
Lithuania,5/1/2003,,,,,,,,,,
Lithuania,6/1/2003,,,,,,,,,,
Lithuania,7/1/2003,,,,,,,,,,
Lithuania,8/1/2003,,,,,,,,,,
Lithuania,9/1/2003,,,,,,,,,,
Lithuania,10/1/2003,,,,,,,,,,
Lithuania,11/1/2003,,,,,,,,,,
Lithuania,12/1/2003,,,,,,,,,,
Lithuania,1/1/2004,0.02508,0.02120,-0.00762,0.00082,0.04600,0.02775,0.09729,0.09969,0.01746,0.02202
Lithuania,2/1/2004,-0.04216,0.00682,-0.00989,0.00177,0.06060,0.03148,0.10332,0.13400,-0.05205,0.00859
Lithuania,3/1/2004,0.43585,0.01603,0.01188,0.00087,0.17386,0.03898,-0.06197,0.06094,0.44773,0.01690
Lithuania,4/1/2004,-0.02613,0.01726,0.01302,0.00014,0.06528,0.00115,0.14059,-0.12041,-0.01311,0.01740
Lithuania,5/1/2004,0.00863,-0.00319,-0.01647,-0.00032,0.09787,0.01551,0.15152,0.06681,-0.00784,-0.00352
Lithuania,6/1/2004,-0.01129,0.07557,0.00221,0.00384,0.06452,0.01685,0.10568,0.01525,-0.00908,0.07941
Lithuania,7/1/2004,0.07150,0.12753,-0.00878,0.00309,0.04825,0.04276,0.12774,-0.09095,0.06272,0.13062
Lithuania,8/1/2004,0.00328,-0.10929,0.00554,0.00340,0.04889,0.02057,0.22003,0.14457,0.00882,-0.10589
Lithuania,9/1/2004,-0.00076,-0.01965,0.01667,0.00389,0.05469,0.02445,0.03791,0.10504,0.01591,-0.01576
Lithuania,10/1/2004,-0.00560,0.04799,-0.00838,0.00410,0.06422,0.02090,-0.03402,-0.10110,-0.01398,0.05208
Lithuania,11/1/2004,-0.01480,0.03703,0.00874,0.00383,0.08296,0.03213,0.29219,0.05736,-0.00605,0.04086
Lithuania,12/1/2004,-0.00347,-0.02251,0.00095,0.00480,0.06987,0.02538,0.12263,0.37945,-0.00252,-0.01771
Lithuania,1/1/2005,-0.03233,0.00248,0.02746,0.03847,0.09725,0.02935,0.09572,-0.04319,-0.00487,0.04095
Lithuania,2/1/2005,0.44338,0.10523,0.02749,0.01239,0.07479,0.01610,-0.17960,0.01434,0.47087,0.11762
Lithuania,3/1/2005,-0.03443,-0.02750,0.00160,0.01991,0.09724,0.01835,0.15399,0.23464,-0.03283,-0.00759
Lithuania,4/1/2005,0.00003,0.08496,0.00342,-0.00648,0.12846,0.03782,0.10566,-0.13590,0.00344,0.07848
Lithuania,5/1/2005,-0.01394,0.05293,0.00476,-0.00555,0.07211,0.03897,0.26912,0.08764,-0.00918,0.04739
Lithuania,6/1/2005,-0.00433,0.02933,0.01809,0.00976,0.24413,0.10609,0.21025,0.17839,0.01376,0.03909
Lithuania,7/1/2005,-0.00986,0.07695,0.01617,0.00580,0.13727,0.06441,0.33341,-0.04818,0.00631,0.08276
Lithuania,8/1/2005,0.00408,0.00253,0.03237,0.00323,0.05308,0.04390,0.38848,0.15308,0.03645,0.00577
Lithuania,9/1/2005,0.00249,0.00340,0.00737,0.02412,0.08864,0.07568,0.36965,0.09027,0.00985,0.02752
Lithuania,10/1/2005,-0.05314,0.02894,-0.00100,0.01366,0.01126,0.00464,0.25663,0.02895,-0.05414,0.04260
Lithuania,11/1/2005,0.01333,0.05500,0.00902,0.01370,0.11440,0.04211,0.42541,0.39558,0.02235,0.06870
Lithuania,12/1/2005,0.08476,0.18753,-0.00345,0.08304,0.16717,0.06707,0.18597,-0.15757,0.08131,0.27057
Lithuania,1/1/2006,-0.03279,0.00412,0.01609,0.02231,0.09843,0.00845,0.20123,-0.07514,-0.01670,0.02642
Lithuania,2/1/2006,0.47376,0.04944,0.04383,0.02043,0.10479,0.04386,-0.01813,-0.03401,0.51759,0.06986
Lithuania,3/1/2006,-0.10929,0.05768,0.01291,0.04229,0.11063,0.05009,0.25825,0.18995,-0.09638,0.09997
Lithuania,4/1/2006,-0.02454,-0.09498,-0.01290,0.02919,0.10327,0.06188,0.46821,0.24912,-0.03744,-0.06579
Lithuania,5/1/2006,-0.02514,0.11881,-0.02145,-0.04892,0.09278,0.04660,0.57078,0.17941,-0.04660,0.06989
Lithuania,6/1/2006,-0.02540,0.05703,0.04815,0.03695,0.20331,0.16046,-0.06586,-0.21321,0.02274,0.09398
Lithuania,7/1/2006,-0.00478,-0.08007,0.01228,0.02908,0.17492,0.02239,0.41724,0.21675,0.00750,-0.05099
Lithuania,8/1/2006,-0.00323,0.32156,-0.00688,0.03456,0.17595,0.05009,0.52125,-0.02260,-0.01011,0.35613
Lithuania,9/1/2006,-0.00773,0.00028,0.00207,0.02207,0.03653,0.00439,0.07747,-0.45923,-0.00565,0.02235
Lithuania,10/1/2006,-0.00554,0.03568,-0.00025,0.02067,0.11490,-0.00477,0.40102,0.12825,-0.00579,0.05635
Lithuania,11/1/2006,0.61200,0.00611,0.00220,0.01435,0.13786,0.05370,0.60118,0.13679,0.61420,0.02046
Lithuania,12/1/2006,-0.07515,0.38172,0.02427,0.07908,0.92604,0.02339,0.21197,0.22511,-0.05088,0.46080
Lithuania,1/1/2007,-0.00179,-0.03729,-0.09687,0.02467,0.06757,0.09418,0.08205,-0.30057,-0.09866,-0.01262
Lithuania,2/1/2007,-0.00824,0.14724,-0.12853,0.01357,0.44327,0.04261,0.65379,0.26658,-0.13677,0.16081
Lithuania,3/1/2007,-0.02715,0.07196,-0.04190,-0.00495,0.11519,0.09776,0.13299,-0.08998,-0.06904,0.06700
Lithuania,4/1/2007,0.03234,0.01660,0.00912,0.06482,0.10047,0.00422,0.53535,-0.21412,0.04147,0.08142
Lithuania,5/1/2007,0.21776,0.10901,0.00308,0.06161,0.15289,0.01013,0.43073,0.19283,0.22084,0.17062
Lithuania,6/1/2007,-0.01499,0.04332,0.04129,0.04878,0.16521,0.00531,0.59177,-0.11463,0.02630,0.09209
Lithuania,7/1/2007,-0.05378,0.04750,0.00189,0.02997,0.27209,0.09358,0.40682,0.37855,-0.05189,0.07747
Lithuania,8/1/2007,-0.05681,0.13422,0.01403,0.00471,0.29062,0.04974,1.00474,0.00872,-0.04277,0.13894
Lithuania,9/1/2007,-0.11366,-0.14922,-0.00888,0.07086,0.39483,0.09156,0.77719,0.54790,-0.12254,-0.07836
Lithuania,10/1/2007,0.78395,0.07239,-0.00196,0.00501,0.11066,0.10040,0.80553,-0.17474,0.78198,0.07740
Lithuania,11/1/2007,-0.04471,-0.14803,0.04349,0.04473,0.14171,0.06076,0.50015,0.71230,-0.00122,-0.10330
Lithuania,12/1/2007,-0.01102,0.07804,-0.00001,0.02601,0.34985,0.22581,1.11421,0.69021,-0.01103,0.10405
Lithuania,1/1/2008,-0.03104,0.05669,-0.00851,-0.03740,0.15979,0.14530,0.59789,0.04331,-0.03955,0.01930
Lithuania,2/1/2008,-0.13869,0.06724,0.00277,-0.01265,0.16012,0.14560,0.10774,0.05119,-0.13592,0.05458
Lithuania,3/1/2008,0.01338,-0.02421,0.00997,-0.02213,0.17368,0.15784,0.46061,0.05085,0.02335,-0.04633
Lithuania,4/1/2008,0.00920,0.11017,-0.00351,0.00186,0.04086,-0.02438,0.62692,-0.11859,0.00569,0.11203
Lithuania,5/1/2008,0.01994,0.10621,0.01731,-0.01556,0.04035,-0.02408,0.61394,-0.11805,0.03726,0.09065
Lithuania,6/1/2008,0.01557,0.05551,-0.00622,0.10084,0.04160,-0.02474,0.85102,-0.11291,0.00935,0.15635
Lithuania,7/1/2008,-0.03029,-0.02227,-0.02299,0.01336,0.25030,0.04193,0.06335,0.16640,-0.05329,-0.00891
Lithuania,8/1/2008,-0.02194,0.01301,0.02776,0.01032,0.23769,0.03982,0.28961,0.15874,0.00583,0.02333
Lithuania,9/1/2008,-0.04667,0.05953,-0.00984,-0.06410,0.23498,0.03936,0.32821,0.17042,-0.05652,-0.00457
Lithuania,10/1/2008,0.03941,-0.29373,-0.00003,-0.04194,0.12844,0.01962,0.01974,0.18478,0.03938,-0.33566
